,Project Code,Station ID,Sample ID,First Trigger Date,Collection_Date,Sample Type New,Collection Method,Depth,Depth Unit,Matrix,Test Number,Test Name,Storet Code,Method,Measure Date,Value,Sigfig Value,Uncertainty,MDL,PQL,RDL,Units,Remark Code,Flag,Receive Date,LIMS Number,Collection Agency,Source,Owner,Validation Level,Validator,Sampling Purpose,Data Investigation,T Depth,Upper Depth,Lower Depth,DCS(METERS),Filtration Date,Sample Type,QC Type,Discharge,Up/Down Stream,Weather Code,Program Type,NDEC,Sample Comments,Result Comments
847,Y,RITTAE2,P53537-3,,2012-05-23 10:25:00,SAMP,G,0.5,m,SW,8,DISSOLVED OXYGEN,299.0,,23-MAY-2012 10:33,7.51,7.51,,,,,mg/L,,,24-MAY-2012 11:29,29970003,WMD,FLD,WMD,2.0,WMD,PD,NO,,,,,,0,,0,0,3,MON,2.0,SECCHI ON BOTTOM,
848,Y,RITTAE2,P53537-3,,2012-05-23 10:25:00,SAMP,G,0.5,m,SW,9,"SP CONDUCTIVITY, FIELD",94.0,,23-MAY-2012 10:33,560.0,560.0,,,,,uS/cm,,,24-MAY-2012 11:29,29970003,WMD,FLD,WMD,2.0,WMD,PD,NO,,,,,,0,,0,0,3,MON,0.0,SECCHI ON BOTTOM,
849,Y,RITTAE2,P53537-3,,2012-05-23 10:25:00,SAMP,G,0.5,m,SW,20,AMMONIA-N,608.0,SM4500NH3H,01-JUN-2012 12:31,0.011000000000000001,0.011000000000000001,,0.005,0.01,0.005,mg/L,,,24-MAY-2012 11:29,29970003,WMD,WMD,WMD,2.0,WMD,PD,NO,,,,,,0,,0,0,3,MON,2.0,SECCHI ON BOTTOM,
850,Y,RITTAE2,P53537-3,,2012-05-23 10:25:00,SAMP,G,0.5,m,SW,13,COLOR,80.0,SM2120C,24-MAY-2012 14:06,29.0,29.0,,1.0,4.0,1.0,PCU,,,24-MAY-2012 11:29,29970003,WMD,WMD,WMD,2.0,WMD,PD,NO,,,,,,0,,0,0,3,MON,0.0,SECCHI ON BOTTOM,
851,Y,RITTAE2,P53537-3,,2012-05-23 10:25:00,SAMP,G,0.5,m,SW,18,NITRATE+NITRITE-N,631.0,SM4500NO3F,01-JUN-2012 12:31,-0.005,-0.005,,0.005,0.01,0.005,mg/L,U,,24-MAY-2012 11:29,29970003,WMD,WMD,WMD,2.0,WMD,PD,NO,,,,,,0,,0,0,3,MON,3.0,SECCHI ON BOTTOM,
852,Y,RITTAE2,P53537-3,,2012-05-23 10:25:00,SAMP,G,0.5,m,SW,78,NITRATE-N,620.0,SM4500NO3F,01-JUN-2012 12:31,-0.005,-0.005,,0.005,0.01,0.005,mg/L,U,,24-MAY-2012 11:29,29970003,WMD,WMD,WMD,2.0,WMD,PD,NO,,,,,,0,,0,0,3,MON,3.0,SECCHI ON BOTTOM,
853,Y,RITTAE2,P53537-3,,2012-05-23 10:25:00,SAMP,G,0.5,m,SW,181,PHEOPHYTIN-A(LC),98013.0,EPA 447.0,31-MAY-2012 17:01,-0.16,-0.16,,0.16,0.64,0.16,ug/L,U,,24-MAY-2012 11:29,29970003,WMD,WMD,WMD,2.0,WMD,PD,NO,,,,,,0,,0,0,3,MON,,SECCHI ON BOTTOM,
854,Y,RITTAE2,P53537-3,,2012-05-23 10:25:00,SAMP,G,0.5,m,SW,180,CHLOROPHYLL-B(LC),98010.0,EPA 447.0,31-MAY-2012 17:01,0.16399999999999998,0.16399999999999998,,0.08900000000000001,0.356,0.089,ug/L,I,,24-MAY-2012 11:29,29970003,WMD,WMD,WMD,2.0,WMD,PD,NO,,,,,,0,,0,0,3,MON,,SECCHI ON BOTTOM,
855,Y,RITTAE2,P53537-3,,2012-05-23 10:25:00,SAMP,G,0.5,m,SW,179,CHLOROPHYLL-A(LC),98011.0,EPA 447.0,31-MAY-2012 17:01,5.8,5.8,,0.053,0.213,0.053,ug/L,,,24-MAY-2012 11:29,29970003,WMD,WMD,WMD,2.0,WMD,PD,NO,,,,,,0,,0,0,3,MON,,SECCHI ON BOTTOM,
856,Y,RITTAE2,P53537-3,,2012-05-23 10:25:00,SAMP,G,0.5,m,SW,32,CHLORIDE,941.0,EPA 300.0,05-JUN-2012 02:01,71.4,71.4,,0.1,0.4,0.1,mg/L,,,24-MAY-2012 11:29,29970003,WMD,WMD,WMD,2.0,WMD,PD,NO,,,,,,0,,0,0,3,MON,1.0,SECCHI ON BOTTOM,
857,Y,RITTAE2,P53537-3,,2012-05-23 10:25:00,SAMP,G,0.5,m,SW,67,"ALKALINITY, TOT, CACO3",410.0,SM2320B,31-MAY-2012 10:36,118.0,118.0,,2.0,4.0,2.0,mg/L,,,24-MAY-2012 11:29,29970003,WMD,WMD,WMD,2.0,WMD,PD,NO,,,,,,0,,0,0,3,MON,2.0,SECCHI ON BOTTOM,
858,Y,RITTAE2,P53537-3,,2012-05-23 10:25:00,SAMP,G,0.5,m,SW,77,VOLATILE SUSPENDED SOLIDS,535.0,EPA 160.4,25-MAY-2012 09:29,-3.0,-3.0,,3.0,12.0,3.0,mg/L,U,,24-MAY-2012 11:29,29970003,WMD,WMD,WMD,2.0,WMD,PD,NO,,,,,,0,,0,0,3,MON,1.0,SECCHI ON BOTTOM,
859,Y,RITTAE2,P53537-3,,2012-05-23 10:25:00,SAMP,G,0.5,m,SW,16,TOTAL SUSPENDED SOLIDS,530.0,SM 2540 D,25-MAY-2012 09:29,-3.0,-3.0,,3.0,12.0,3.0,mg/L,U,,24-MAY-2012 11:29,29970003,WMD,WMD,WMD,2.0,WMD,PD,NO,,,,,,0,,0,0,3,MON,1.0,SECCHI ON BOTTOM,
860,Y,RITTAE2,P53537-3,,2012-05-23 10:25:00,SAMP,G,0.5,m,SW,21,"KJELDAHL NITROGEN, TOTAL",625.0,EPA 351.2,30-MAY-2012 14:06,1.15,1.15,,0.05,0.1,0.05,mg/L,,,24-MAY-2012 11:29,29970003,WMD,WMD,WMD,2.0,WMD,PD,NO,,,,,,0,,0,0,3,MON,1.0,SECCHI ON BOTTOM,
861,Y,RITTAE2,P53537-3,,2012-05-23 10:25:00,SAMP,G,0.5,m,SW,12,TURBIDITY,82079.0,SM2130B,25-MAY-2012 08:00,2.5,2.5,,0.1,0.4,0.1,NTU,,,24-MAY-2012 11:29,29970003,WMD,WMD,WMD,2.0,WMD,PD,NO,,,,,,0,,0,0,3,MON,1.0,SECCHI ON BOTTOM,
862,Y,RITTAE2,P53537-3,,2012-05-23 10:25:00,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665.0,SM4500PF,30-MAY-2012 12:13,0.022000000000000002,0.022000000000000002,,0.002,0.004,0.002,mg/L,,,24-MAY-2012 11:29,29970003,WMD,WMD,WMD,2.0,WMD,PD,NO,,,,,,0,,0,0,3,MON,3.0,SECCHI ON BOTTOM,
863,Y,RITTAE2,P53537-3,,2012-05-23 10:25:00,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671.0,SM4500PF,24-MAY-2012 14:08,-0.002,-0.002,,0.002,0.008,0.002,mg/L,U,,24-MAY-2012 11:29,29970003,WMD,WMD,WMD,2.0,WMD,PD,NO,,,,,,0,,0,0,3,MON,3.0,SECCHI ON BOTTOM,
864,Y,RITTAE2,P53537-3,,2012-05-23 10:25:00,SAMP,G,0.5,m,SW,7,TEMP,10.0,,23-MAY-2012 10:33,27.5,27.5,,,,,Deg C,,,24-MAY-2012 11:29,29970003,WMD,FLD,WMD,2.0,WMD,PD,NO,,,,,,0,,0,0,3,MON,1.0,SECCHI ON BOTTOM,
865,Y,RITTAE2,P54076-3,,2012-06-11 11:18:00,SAMP,G,0.5,m,SW,99,"DEPTH, TOTAL",,,,0.98,0.98,,,,,SDU,,,,30615003,WMD,WMD,WMD,2.0,WMD,PD,NO,,,,,,0,,0,0,2,MON,2.0,SECCHI ON BOTTOM,
866,Y,RITTAE2,P54076-3,,2012-06-11 11:18:00,SAMP,G,0.5,m,SW,21,"KJELDAHL NITROGEN, TOTAL",625.0,EPA 351.2,14-JUN-2012 12:51,1.0,1.0,,0.05,0.1,0.05,mg/L,,,12-JUN-2012 13:39,30615003,WMD,WMD,WMD,2.0,WMD,PD,NO,,,,,,0,,0,0,2,MON,1.0,SECCHI ON BOTTOM,
867,Y,RITTAE2,P54076-3,,2012-06-11 11:18:00,SAMP,G,0.5,m,SW,11,SECCHI DISK DEPTH,,,,0.98,0.98,,,,,metres,,,,30615003,WMD,WMD,WMD,2.0,WMD,PD,NO,,,,,,0,,0,0,2,MON,2.0,SECCHI ON BOTTOM,
868,Y,RITTAE2,P54076-3,,2012-06-11 11:18:00,SAMP,G,0.5,m,SW,20,AMMONIA-N,608.0,SM4500NH3H,20-JUN-2012 11:35,0.011000000000000001,0.011000000000000001,,0.005,0.01,0.005,mg/L,,,12-JUN-2012 13:39,30615003,WMD,WMD,WMD,2.0,WMD,PD,NO,,,,,,0,,0,0,2,MON,2.0,SECCHI ON BOTTOM,
869,Y,RITTAE2,P54076-3,,2012-06-11 11:18:00,SAMP,G,0.5,m,SW,18,NITRATE+NITRITE-N,631.0,SM4500NO3F,20-JUN-2012 11:35,-0.005,-0.005,,0.005,0.01,0.005,mg/L,U,,12-JUN-2012 13:39,30615003,WMD,WMD,WMD,2.0,WMD,PD,NO,,,,,,0,,0,0,2,MON,3.0,SECCHI ON BOTTOM,
870,Y,RITTAE2,P54076-3,,2012-06-11 11:18:00,SAMP,G,0.5,m,SW,78,NITRATE-N,620.0,SM4500NO3F,20-JUN-2012 11:35,-0.005,-0.005,,0.005,0.01,0.005,mg/L,U,,12-JUN-2012 13:39,30615003,WMD,WMD,WMD,2.0,WMD,PD,NO,,,,,,0,,0,0,2,MON,3.0,SECCHI ON BOTTOM,
871,Y,RITTAE2,P54076-3,,2012-06-11 11:18:00,SAMP,G,0.5,m,SW,77,VOLATILE SUSPENDED SOLIDS,535.0,EPA 160.4,14-JUN-2012 09:07,-3.0,-3.0,,3.0,12.0,3.0,mg/L,U,,12-JUN-2012 13:39,30615003,WMD,WMD,WMD,2.0,WMD,PD,NO,,,,,,0,,0,0,2,MON,1.0,SECCHI ON BOTTOM,
872,Y,RITTAE2,P54076-3,,2012-06-11 11:18:00,SAMP,G,0.5,m,SW,16,TOTAL SUSPENDED SOLIDS,530.0,SM 2540 D,14-JUN-2012 09:07,-3.0,-3.0,,3.0,12.0,3.0,mg/L,U,,12-JUN-2012 13:39,30615003,WMD,WMD,WMD,2.0,WMD,PD,NO,,,,,,0,,0,0,2,MON,1.0,SECCHI ON BOTTOM,
873,Y,RITTAE2,P54076-3,,2012-06-11 11:18:00,SAMP,G,0.5,m,SW,7,TEMP,10.0,,11-JUN-2012 11:18,29.2,29.2,,,,,Deg C,,,12-JUN-2012 13:39,30615003,WMD,FLD,WMD,2.0,WMD,PD,NO,,,,,,0,,0,0,2,MON,1.0,SECCHI ON BOTTOM,
874,Y,RITTAE2,P54076-3,,2012-06-11 11:18:00,SAMP,G,0.5,m,SW,10,"PH, FIELD",400.0,,11-JUN-2012 11:18,8.5,8.5,,,,,UNITS,,,12-JUN-2012 13:39,30615003,WMD,FLD,WMD,2.0,WMD,PD,NO,,,,,,0,,0,0,2,MON,2.0,SECCHI ON BOTTOM,
875,Y,RITTAE2,P54076-3,,2012-06-11 11:18:00,SAMP,G,0.5,m,SW,8,DISSOLVED OXYGEN,299.0,,11-JUN-2012 11:18,8.05,8.05,,,,,mg/L,J,yes,12-JUN-2012 13:39,30615003,WMD,FLD,WMD,2.0,WMD,PD,NO,,,,,,0,,0,0,2,MON,2.0,SECCHI ON BOTTOM,CCV of D.O. FAILED. Precision or accuracy criteria not met
876,Y,RITTAE2,P54076-3,,2012-06-11 11:18:00,SAMP,G,0.5,m,SW,9,"SP CONDUCTIVITY, FIELD",94.0,,11-JUN-2012 11:18,534.0,534.0,,,,,uS/cm,,,12-JUN-2012 13:39,30615003,WMD,FLD,WMD,2.0,WMD,PD,NO,,,,,,0,,0,0,2,MON,0.0,SECCHI ON BOTTOM,
877,Y,RITTAE2,P54076-3,,2012-06-11 11:18:00,SAMP,G,0.5,m,SW,33,SULFATE,946.0,EPA 300.0,19-JUN-2012 03:24,35.3,35.3,,0.1,0.4,0.1,mg/L,,,12-JUN-2012 13:39,30615003,WMD,WMD,WMD,2.0,WMD,PD,NO,,,,,,0,,0,0,2,MON,1.0,SECCHI ON BOTTOM,
878,Y,RITTAE2,P54076-3,,2012-06-11 11:18:00,SAMP,G,0.5,m,SW,32,CHLORIDE,941.0,EPA 300.0,19-JUN-2012 03:24,71.5,71.5,,0.1,0.4,0.1,mg/L,,,12-JUN-2012 13:39,30615003,WMD,WMD,WMD,2.0,WMD,PD,NO,,,,,,0,,0,0,2,MON,1.0,SECCHI ON BOTTOM,
879,Y,RITTAE2,P54076-3,,2012-06-11 11:18:00,SAMP,G,0.5,m,SW,181,PHEOPHYTIN-A(LC),98013.0,EPA 447.0,20-JUN-2012 19:21,-0.16,-0.16,,0.16,0.64,0.16,ug/L,U,,12-JUN-2012 13:39,30615003,WMD,WMD,WMD,2.0,WMD,PD,NO,,,,,,0,,0,0,2,MON,,SECCHI ON BOTTOM,
880,Y,RITTAE2,P54076-3,,2012-06-11 11:18:00,SAMP,G,0.5,m,SW,180,CHLOROPHYLL-B(LC),98010.0,EPA 447.0,20-JUN-2012 19:21,0.133,0.133,,0.08900000000000001,0.356,0.089,ug/L,I,,12-JUN-2012 13:39,30615003,WMD,WMD,WMD,2.0,WMD,PD,NO,,,,,,0,,0,0,2,MON,,SECCHI ON BOTTOM,
881,Y,RITTAE2,P54076-3,,2012-06-11 11:18:00,SAMP,G,0.5,m,SW,179,CHLOROPHYLL-A(LC),98011.0,EPA 447.0,20-JUN-2012 19:21,2.0,2.0,,0.053,0.213,0.053,ug/L,,,12-JUN-2012 13:39,30615003,WMD,WMD,WMD,2.0,WMD,PD,NO,,,,,,0,,0,0,2,MON,,SECCHI ON BOTTOM,
882,Y,RITTAE2,P54076-3,,2012-06-11 11:18:00,SAMP,G,0.5,m,SW,67,"ALKALINITY, TOT, CACO3",410.0,SM2320B,13-JUN-2012 18:45,112.0,112.0,,2.0,4.0,2.0,mg/L,,,12-JUN-2012 13:39,30615003,WMD,WMD,WMD,2.0,WMD,PD,NO,,,,,,0,,0,0,2,MON,2.0,SECCHI ON BOTTOM,
883,Y,RITTAE2,P54076-3,,2012-06-11 11:18:00,SAMP,G,0.5,m,SW,30,CALCIUM,915.0,SM3120B,21-JUN-2012 09:38,41.1,41.1,,0.2,1.0,0.2,mg/L,,,12-JUN-2012 13:39,30615003,WMD,WMD,WMD,2.0,WMD,PD,NO,,,,,,0,,0,0,2,MON,2.0,SECCHI ON BOTTOM,
884,Y,RITTAE2,P54076-3,,2012-06-11 11:18:00,SAMP,G,0.5,m,SW,31,MAGNESIUM,925.0,SM3120B,21-JUN-2012 09:38,14.0,14.0,,0.1,0.2,0.1,mg/L,,,12-JUN-2012 13:39,30615003,WMD,WMD,WMD,2.0,WMD,PD,NO,,,,,,0,,0,0,2,MON,2.0,SECCHI ON BOTTOM,
885,Y,RITTAE2,P54076-3,,2012-06-11 11:18:00,SAMP,G,0.5,m,SW,35,HARDNESS AS CACO3,905.0,SM2340B,21-JUN-2012 09:38,160.1,160.0,,1.0,4.0,1.0,mg/L,,,12-JUN-2012 13:39,30615003,WMD,WMD,WMD,2.0,WMD,PD,NO,,,,,,0,,0,0,2,MON,1.0,SECCHI ON BOTTOM,
886,Y,RITTAE2,P54076-3,,2012-06-11 11:18:00,SAMP,G,0.5,m,SW,29,POTASSIUM,935.0,SM3120B,21-JUN-2012 09:38,7.4,7.4,,0.1,0.2,0.1,mg/L,,,12-JUN-2012 13:39,30615003,WMD,WMD,WMD,2.0,WMD,PD,NO,,,,,,0,,0,0,2,MON,2.0,SECCHI ON BOTTOM,
887,Y,RITTAE2,P54076-3,,2012-06-11 11:18:00,SAMP,G,0.5,m,SW,28,SODIUM,930.0,SM3120B,21-JUN-2012 09:38,39.9,39.9,,0.2,0.8,0.2,mg/L,,,12-JUN-2012 13:39,30615003,WMD,WMD,WMD,2.0,WMD,PD,NO,,,,,,0,,0,0,2,MON,2.0,SECCHI ON BOTTOM,
888,Y,RITTAE2,P54076-3,,2012-06-11 11:18:00,SAMP,G,0.5,m,SW,12,TURBIDITY,82079.0,SM2130B,13-JUN-2012 07:24,1.1,1.1,,0.1,0.4,0.1,NTU,,,12-JUN-2012 13:39,30615003,WMD,WMD,WMD,2.0,WMD,PD,NO,,,,,,0,,0,0,2,MON,1.0,SECCHI ON BOTTOM,
889,Y,RITTAE2,P54076-3,,2012-06-11 11:18:00,SAMP,G,0.5,m,SW,13,COLOR,80.0,SM2120C,12-JUN-2012 15:36,28.0,28.0,,1.0,4.0,1.0,PCU,,,12-JUN-2012 13:39,30615003,WMD,WMD,WMD,2.0,WMD,PD,NO,,,,,,0,,0,0,2,MON,0.0,SECCHI ON BOTTOM,
890,Y,RITTAE2,P54076-3,,2012-06-11 11:18:00,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665.0,SM4500PF,18-JUN-2012 09:43,0.013999999999999999,0.013999999999999999,,0.002,0.004,0.002,mg/L,,,12-JUN-2012 13:39,30615003,WMD,WMD,WMD,2.0,WMD,PD,NO,,,,,,0,,0,0,2,MON,3.0,SECCHI ON BOTTOM,
891,Y,RITTAE2,P54076-3,,2012-06-11 11:18:00,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671.0,SM4500PF,13-JUN-2012 11:00,-0.002,-0.002,,0.002,0.008,0.002,mg/L,U,,12-JUN-2012 13:39,30615003,WMD,WMD,WMD,2.0,WMD,PD,NO,,,,,,0,,0,0,2,MON,3.0,SECCHI ON BOTTOM,
892,Y,RITTAE2,P54076-3,,2012-06-11 11:18:00,SAMP,G,0.5,m,SW,19,NITRITE-N,615.0,SM4500NO3F,13-JUN-2012 11:00,0.002,0.002,,0.002,0.004,0.002,mg/L,I,,12-JUN-2012 13:39,30615003,WMD,WMD,WMD,2.0,WMD,PD,NO,,,,,,0,,0,0,2,MON,3.0,SECCHI ON BOTTOM,
893,Y,RITTAE2,P54076-3,,2012-06-11 11:18:00,SAMP,G,0.5,m,SW,27,SILICA,955.0,SFWMD SOP 3120.1,22-JUN-2012 09:31,5.98,5.98,,0.05,0.2,0.05,mg/L,,,12-JUN-2012 13:39,30615003,WMD,WMD,WMD,2.0,WMD,PD,NO,,,,,,0,,0,0,2,MON,1.0,SECCHI ON BOTTOM,
894,Y,RITTAE2,P55621-9,,2012-07-16 10:55:00,SAMP,G,0.5,m,SW,9,"SP CONDUCTIVITY, FIELD",94.0,,16-JUL-2012 10:58,512.0,512.0,,,,,uS/cm,,,17-JUL-2012 12:18,32647009,WMD,FLD,WMD,2.0,WMD,PD,NO,,,,,,0,,0,0,3,MON,0.0,SECCHI ON BOTTOM,
895,Y,RITTAE2,P55621-9,,2012-07-16 10:55:00,SAMP,G,0.5,m,SW,77,VOLATILE SUSPENDED SOLIDS,535.0,EPA 160.4,19-JUL-2012 10:23,-3.0,-3.0,+/- 3,3.0,12.0,3.0,mg/L,U,,17-JUL-2012 12:18,32647009,WMD,WMD,WMD,2.0,WMD,PD,NO,,,,,,0,,0,0,3,MON,1.0,SECCHI ON BOTTOM,
896,Y,RITTAE2,P55621-9,,2012-07-16 10:55:00,SAMP,G,0.5,m,SW,10,"PH, FIELD",400.0,,16-JUL-2012 10:58,8.6,8.6,,,,,UNITS,,,17-JUL-2012 12:18,32647009,WMD,FLD,WMD,2.0,WMD,PD,NO,,,,,,0,,0,0,3,MON,2.0,SECCHI ON BOTTOM,
897,Y,RITTAE2,P55621-9,,2012-07-16 10:55:00,SAMP,G,0.5,m,SW,8,DISSOLVED OXYGEN,299.0,,16-JUL-2012 10:58,7.9,7.9,,,,,mg/L,,,17-JUL-2012 12:18,32647009,WMD,FLD,WMD,2.0,WMD,PD,NO,,,,,,0,,0,0,3,MON,2.0,SECCHI ON BOTTOM,
898,Y,RITTAE2,P55621-9,,2012-07-16 10:55:00,SAMP,G,0.5,m,SW,20,AMMONIA-N,608.0,SM4500NH3H,23-JUL-2012 16:09,0.012,0.012,+/- 0.005,0.005,0.01,0.005,mg/L,,,17-JUL-2012 12:18,32647009,WMD,WMD,WMD,2.0,WMD,PD,NO,,,,,,0,,0,0,3,MON,2.0,SECCHI ON BOTTOM,
899,Y,RITTAE2,P55621-9,,2012-07-16 10:55:00,SAMP,G,0.5,m,SW,18,NITRATE+NITRITE-N,631.0,SM4500NO3F,23-JUL-2012 16:09,-0.005,-0.005,+/- 0.005,0.005,0.01,0.005,mg/L,U,,17-JUL-2012 12:18,32647009,WMD,WMD,WMD,2.0,WMD,PD,NO,,,,,,0,,0,0,3,MON,3.0,SECCHI ON BOTTOM,
900,Y,RITTAE2,P55621-9,,2012-07-16 10:55:00,SAMP,G,0.5,m,SW,78,NITRATE-N,620.0,SM4500NO3F,23-JUL-2012 16:09,-0.005,-0.005,+/- 0.005,0.005,0.01,0.005,mg/L,U,,17-JUL-2012 12:18,32647009,WMD,WMD,WMD,2.0,WMD,PD,NO,,,,,,0,,0,0,3,MON,3.0,SECCHI ON BOTTOM,
901,Y,RITTAE2,P55621-9,,2012-07-16 10:55:00,SAMP,G,0.5,m,SW,179,CHLOROPHYLL-A(LC),98011.0,EPA 447.0,23-JUL-2012 17:52,3.43,3.43,+/- 0.219,0.053,0.213,0.053,ug/L,,,17-JUL-2012 12:18,32647009,WMD,WMD,WMD,2.0,WMD,PD,NO,,,,,,0,,0,0,3,MON,,SECCHI ON BOTTOM,
902,Y,RITTAE2,P55621-9,,2012-07-16 10:55:00,SAMP,G,0.5,m,SW,180,CHLOROPHYLL-B(LC),98010.0,EPA 447.0,23-JUL-2012 17:52,0.139,0.139,+/- 0.089,0.08900000000000001,0.356,0.089,ug/L,I,,17-JUL-2012 12:18,32647009,WMD,WMD,WMD,2.0,WMD,PD,NO,,,,,,0,,0,0,3,MON,,SECCHI ON BOTTOM,
903,Y,RITTAE2,P55621-9,,2012-07-16 10:55:00,SAMP,G,0.5,m,SW,32,CHLORIDE,941.0,EPA 300.0,20-JUL-2012 23:33,73.4,73.4,+/- 2.6,0.1,0.4,0.1,mg/L,,,17-JUL-2012 12:18,32647009,WMD,WMD,WMD,2.0,WMD,PD,NO,,,,,,0,,0,0,3,MON,1.0,SECCHI ON BOTTOM,
904,Y,RITTAE2,P55621-9,,2012-07-16 10:55:00,SAMP,G,0.5,m,SW,67,"ALKALINITY, TOT, CACO3",410.0,SM2320B,19-JUL-2012 15:23,96.0,96.0,+/- 7,2.0,4.0,2.0,mg/L,,,17-JUL-2012 12:18,32647009,WMD,WMD,WMD,2.0,WMD,PD,NO,,,,,,0,,0,0,3,MON,2.0,SECCHI ON BOTTOM,
905,Y,RITTAE2,P55621-9,,2012-07-16 10:55:00,SAMP,G,0.5,m,SW,16,TOTAL SUSPENDED SOLIDS,530.0,SM 2540 D,19-JUL-2012 10:23,-3.0,-3.0,+/- 3,3.0,12.0,3.0,mg/L,U,,17-JUL-2012 12:18,32647009,WMD,WMD,WMD,2.0,WMD,PD,NO,,,,,,0,,0,0,3,MON,1.0,SECCHI ON BOTTOM,
906,Y,RITTAE2,P55621-9,,2012-07-16 10:55:00,SAMP,G,0.5,m,SW,21,"KJELDAHL NITROGEN, TOTAL",625.0,EPA 351.2,19-JUL-2012 15:48,1.03,1.03,+/- 0.07,0.05,0.1,0.05,mg/L,,,17-JUL-2012 12:18,32647009,WMD,WMD,WMD,2.0,WMD,PD,NO,,,,,,0,,0,0,3,MON,1.0,SECCHI ON BOTTOM,
907,Y,RITTAE2,P55621-9,,2012-07-16 10:55:00,SAMP,G,0.5,m,SW,12,TURBIDITY,82079.0,SM2130B,18-JUL-2012 07:23,1.4,1.4,+/- 0.2,0.1,0.4,0.1,NTU,,,17-JUL-2012 12:18,32647009,WMD,WMD,WMD,2.0,WMD,PD,NO,,,,,,0,,0,0,3,MON,1.0,SECCHI ON BOTTOM,
908,Y,RITTAE2,P55621-9,,2012-07-16 10:55:00,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665.0,SM4500PF,23-JUL-2012 13:04,0.018000000000000002,0.018000000000000002,+/- 0.002,0.002,0.004,0.002,mg/L,,,17-JUL-2012 12:18,32647009,WMD,WMD,WMD,2.0,WMD,PD,NO,,,,,,0,,0,0,3,MON,3.0,SECCHI ON BOTTOM,
909,Y,RITTAE2,P55621-9,,2012-07-16 10:55:00,SAMP,G,0.5,m,SW,19,NITRITE-N,615.0,SM4500NO3F,17-JUL-2012 13:24,-0.002,-0.002,+/- 0.002,0.002,0.004,0.002,mg/L,U,,17-JUL-2012 12:18,32647009,WMD,WMD,WMD,2.0,WMD,PD,NO,,,,,,0,,0,0,3,MON,3.0,SECCHI ON BOTTOM,
910,Y,RITTAE2,P55621-9,,2012-07-16 10:55:00,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671.0,SM4500PF,17-JUL-2012 13:24,-0.002,-0.002,+/- 0.002,0.002,0.008,0.002,mg/L,U,,17-JUL-2012 12:18,32647009,WMD,WMD,WMD,2.0,WMD,PD,NO,,,,,,0,,0,0,3,MON,3.0,SECCHI ON BOTTOM,
911,Y,RITTAE2,P55621-9,,2012-07-16 10:55:00,SAMP,G,0.5,m,SW,181,PHEOPHYTIN-A(LC),98013.0,EPA 447.0,23-JUL-2012 17:52,-0.16,-0.16,+/- 0.160,0.16,0.64,0.16,ug/L,U,,17-JUL-2012 12:18,32647009,WMD,WMD,WMD,2.0,WMD,PD,NO,,,,,,0,,0,0,3,MON,,SECCHI ON BOTTOM,
912,Y,RITTAE2,P55621-9,,2012-07-16 10:55:00,SAMP,G,0.5,m,SW,13,COLOR,80.0,SM2120C,17-JUL-2012 14:14,22.0,22.0,+/- 2,1.0,4.0,1.0,PCU,,,17-JUL-2012 12:18,32647009,WMD,WMD,WMD,2.0,WMD,PD,NO,,,,,,0,,0,0,3,MON,0.0,SECCHI ON BOTTOM,
913,Y,RITTAE2,P55621-9,,2012-07-16 10:55:00,SAMP,G,0.5,m,SW,11,SECCHI DISK DEPTH,,,,1.1,1.1,+/- 2,,,,metres,,,,32647009,WMD,WMD,WMD,2.0,WMD,PD,NO,,,,,,0,,0,0,3,MON,2.0,SECCHI ON BOTTOM,
914,Y,RITTAE2,P55621-9,,2012-07-16 10:55:00,SAMP,G,0.5,m,SW,99,"DEPTH, TOTAL",,,,1.1,1.1,+/- 2,,,,SDU,,,,32647009,WMD,WMD,WMD,2.0,WMD,PD,NO,,,,,,0,,0,0,3,MON,2.0,SECCHI ON BOTTOM,
915,Y,RITTAE2,P55621-9,,2012-07-16 10:55:00,SAMP,G,0.5,m,SW,7,TEMP,10.0,,16-JUL-2012 10:58,27.8,27.8,,,,,Deg C,,,17-JUL-2012 12:18,32647009,WMD,FLD,WMD,2.0,WMD,PD,NO,,,,,,0,,0,0,3,MON,1.0,SECCHI ON BOTTOM,
916,Y,RITTAE2,P55622-9,,2012-08-13 10:56:00,SAMP,G,0.5,m,SW,21,"KJELDAHL NITROGEN, TOTAL",625.0,EPA 351.2,24-AUG-2012 10:14,1.09,1.09,+/- 0.07,0.05,0.1,0.05,mg/L,,,14-AUG-2012 11:36,32648009,WMD,WMD,WMD,2.0,WMD,PD,NO,,,,,,0,,0,0,2,MON,1.0,SECCHI ON BOTTOM. Took sample 0.2 miles north of site to maintain 1 m depth,
